circuit_name,shots,optimization_level,noise_rate,num_qubits,depth,count_1q,count_2q,runtime,tvd,top_state,success_probability,n_qubits_config,depth_config,repeat
Bell,1024,3,0.005,2,3,1,1,0.004617929458618164,0.0126953125,11,,2,,4
Bell,1024,3,0.01,2,3,1,1,0.004635810852050781,0.015625,11,,2,,4
Bell,1024,3,0.03,2,3,1,1,0.0038933753967285156,0.0224609375,11,,2,,4
Bell,1024,3,0.05,2,3,1,1,0.008467674255371094,0.03613281249999989,11,,2,,4
Bell,2048,0,0.0,2,3,1,1,0.008426666259765625,0.0087890625,11,,2,,4
Bell,2048,0,0.001,2,3,1,1,0.006723165512084961,0.0107421875,11,,2,,4
Bell,2048,0,0.005,2,3,1,1,0.007467985153198242,0.01416015625,11,,2,,4
Bell,2048,0,0.03,2,3,1,1,0.009925603866577148,0.02685546874999989,11,,2,,4
Bell,2048,0,0.01,2,3,1,1,0.00980687141418457,0.01708984375,11,,2,,4
Bell,2048,0,0.05,2,3,1,1,0.00665593147277832,0.04541015624999989,11,,2,,4
Bell,2048,1,0.0,2,3,1,1,0.007054805755615234,0.0087890625,11,,2,,4
Bell,2048,1,0.001,2,3,1,1,0.00776362419128418,0.0107421875,11,,2,,4
Bell,2048,1,0.005,2,3,1,1,0.00798177719116211,0.01416015625,11,,2,,4
Bell,2048,1,0.01,2,3,1,1,0.006043195724487305,0.01708984375,11,,2,,4
Bell,2048,1,0.03,2,3,1,1,0.008447408676147461,0.02685546874999989,11,,2,,4
Bell,2048,2,0.0,2,3,1,1,0.009000301361083984,0.0087890625,11,,2,,4
Bell,2048,1,0.05,2,3,1,1,0.006880044937133789,0.04541015624999989,11,,2,,4
Bell,2048,2,0.001,2,3,1,1,0.006747245788574219,0.0107421875,11,,2,,4
Bell,2048,2,0.005,2,3,1,1,0.0068225860595703125,0.01416015625,11,,2,,4
Bell,2048,2,0.03,2,3,1,1,0.006127357482910156,0.02685546874999989,11,,2,,4
Bell,2048,2,0.01,2,3,1,1,0.0069844722747802734,0.01708984375,11,,2,,4
Bell,2048,2,0.05,2,3,1,1,0.005930900573730469,0.04541015624999989,11,,2,,4
Bell,2048,3,0.0,2,3,1,1,0.007187366485595703,0.0087890625,11,,2,,4
Bell,2048,3,0.001,2,3,1,1,0.007068157196044922,0.0107421875,11,,2,,4
Bell,2048,3,0.005,2,3,1,1,0.006409883499145508,0.01416015625,11,,2,,4
Bell,2048,3,0.01,2,3,1,1,0.00728297233581543,0.01708984375,11,,2,,4
Bell,2048,3,0.03,2,3,1,1,0.006945610046386719,0.02685546874999989,11,,2,,4
Bell,2048,3,0.05,2,3,1,1,0.009163141250610352,0.04541015624999989,11,,2,,4
Bell,4096,0,0.0,2,3,1,1,0.01198267936706543,0.00048828125,11,,2,,4
Bell,4096,0,0.001,2,3,1,1,0.010631322860717773,0.001708984375,11,,2,,4
Bell,4096,0,0.005,2,3,1,1,0.013767242431640625,0.006591796874999889,11,,2,,4
Bell,4096,0,0.01,2,3,1,1,0.011536121368408203,0.011230468749999889,11,,2,,4
Bell,4096,0,0.03,2,3,1,1,0.011910676956176758,0.03051757812499989,11,,2,,4
Bell,4096,0,0.05,2,3,1,1,0.01172637939453125,0.04907226562499989,11,,2,,4
Bell,4096,1,0.0,2,3,1,1,0.02021026611328125,0.00048828125,11,,2,,4
Bell,4096,1,0.001,2,3,1,1,0.014063119888305664,0.001708984375,11,,2,,4
Bell,4096,1,0.005,2,3,1,1,0.015583276748657227,0.006591796874999889,11,,2,,4
Bell,4096,1,0.01,2,3,1,1,0.02203989028930664,0.011230468749999889,11,,2,,4
Bell,4096,1,0.03,2,3,1,1,0.014196157455444336,0.03051757812499989,11,,2,,4
Bell,4096,1,0.05,2,3,1,1,0.011858224868774414,0.04907226562499989,11,,2,,4
Bell,4096,2,0.0,2,3,1,1,0.010072946548461914,0.00048828125,11,,2,,4
Bell,4096,2,0.005,2,3,1,1,0.018772125244140625,0.006591796874999889,11,,2,,4
Bell,4096,2,0.001,2,3,1,1,0.019834041595458984,0.001708984375,11,,2,,4
Bell,4096,2,0.01,2,3,1,1,0.0111846923828125,0.011230468749999889,11,,2,,4
Bell,4096,2,0.03,2,3,1,1,0.011215686798095703,0.03051757812499989,11,,2,,4
Bell,4096,3,0.0,2,3,1,1,0.01836562156677246,0.00048828125,11,,2,,4
Bell,4096,2,0.05,2,3,1,1,0.011350631713867188,0.04907226562499989,11,,2,,4
Bell,4096,3,0.001,2,3,1,1,0.020154953002929688,0.001708984375,11,,2,,4
Bell,4096,3,0.005,2,3,1,1,0.014207839965820312,0.006591796874999889,11,,2,,4
Bell,4096,3,0.01,2,3,1,1,0.015581369400024414,0.011230468749999889,11,,2,,4
Bell,4096,3,0.03,2,3,1,1,0.012515544891357422,0.03051757812499989,11,,2,,4
GHZ,128,0,0.0,2,3,1,1,0.0012981891632080078,0.046875,00,,2,,4
Bell,4096,3,0.05,2,3,1,1,0.012340784072875977,0.04907226562499989,11,,2,,4
GHZ,128,0,0.001,2,3,1,1,0.0019140243530273438,0.046875,00,,2,,4
GHZ,128,0,0.01,2,3,1,1,0.0021843910217285156,0.0546875,00,,2,,4
GHZ,128,0,0.005,2,3,1,1,0.0019147396087646484,0.0546875,00,,2,,4
GHZ,128,0,0.03,2,3,1,1,0.002473592758178711,0.0625,00,,2,,4
GHZ,128,0,0.05,2,3,1,1,0.0018880367279052734,0.0625,00,,2,,4
GHZ,128,1,0.0,2,3,1,1,0.0015876293182373047,0.046875,00,,2,,4
GHZ,128,1,0.001,2,3,1,1,0.0019409656524658203,0.046875,00,,2,,4
GHZ,128,1,0.005,2,3,1,1,0.0022706985473632812,0.0546875,00,,2,,4
GHZ,128,1,0.01,2,3,1,1,0.0019445419311523438,0.0546875,00,,2,,4
GHZ,128,1,0.03,2,3,1,1,0.0022361278533935547,0.0625,00,,2,,4
GHZ,128,1,0.05,2,3,1,1,0.002069234848022461,0.0625,00,,2,,4
GHZ,128,2,0.0,2,3,1,1,0.0015110969543457031,0.046875,00,,2,,4
GHZ,128,2,0.001,2,3,1,1,0.0018856525421142578,0.046875,00,,2,,4
GHZ,128,2,0.005,2,3,1,1,0.001894235610961914,0.0546875,00,,2,,4
GHZ,128,2,0.01,2,3,1,1,0.0024716854095458984,0.0546875,00,,2,,4
GHZ,128,2,0.03,2,3,1,1,0.0017838478088378906,0.0625,00,,2,,4
GHZ,128,2,0.05,2,3,1,1,0.00185394287109375,0.0625,00,,2,,4
GHZ,128,3,0.0,2,3,1,1,0.0015299320220947266,0.046875,00,,2,,4
GHZ,128,3,0.001,2,3,1,1,0.0019898414611816406,0.046875,00,,2,,4
GHZ,128,3,0.005,2,3,1,1,0.0023431777954101562,0.0546875,00,,2,,4
GHZ,128,3,0.01,2,3,1,1,0.0021178722381591797,0.0546875,00,,2,,4
GHZ,128,3,0.03,2,3,1,1,0.002070903778076172,0.0625,00,,2,,4
GHZ,128,3,0.05,2,3,1,1,0.0020978450775146484,0.0625,00,,2,,4
GHZ,256,0,0.0,2,3,1,1,0.0022945404052734375,0.01953125,00,,2,,4
GHZ,256,0,0.001,2,3,1,1,0.002223491668701172,0.01953125,00,,2,,4
GHZ,256,0,0.01,2,3,1,1,0.0024302005767822266,0.02734375,00,,2,,4
GHZ,256,0,0.005,2,3,1,1,0.0021991729736328125,0.0234375,00,,2,,4
GHZ,256,0,0.03,2,3,1,1,0.0027120113372802734,0.03515625,00,,2,,4
GHZ,256,0,0.05,2,3,1,1,0.002340078353881836,0.04687499999999989,00,,2,,4
GHZ,256,1,0.0,2,3,1,1,0.00199127197265625,0.01953125,00,,2,,4
GHZ,256,1,0.001,2,3,1,1,0.002154827117919922,0.01953125,00,,2,,4
GHZ,256,1,0.005,2,3,1,1,0.0025343894958496094,0.0234375,00,,2,,4
GHZ,256,1,0.01,2,3,1,1,0.002418041229248047,0.02734375,00,,2,,4
GHZ,256,1,0.03,2,3,1,1,0.0024487972259521484,0.03515625,00,,2,,4
GHZ,256,1,0.05,2,3,1,1,0.0023436546325683594,0.04687499999999989,00,,2,,4
GHZ,256,2,0.0,2,3,1,1,0.0020225048065185547,0.01953125,00,,2,,4
GHZ,256,2,0.001,2,3,1,1,0.002351045608520508,0.01953125,00,,2,,4
GHZ,256,2,0.005,2,3,1,1,0.0027098655700683594,0.0234375,00,,2,,4
GHZ,256,2,0.01,2,3,1,1,0.0022735595703125,0.02734375,00,,2,,4
GHZ,256,2,0.03,2,3,1,1,0.0028150081634521484,0.03515625,00,,2,,4
GHZ,256,2,0.05,2,3,1,1,0.002263784408569336,0.04687499999999989,00,,2,,4
GHZ,256,3,0.0,2,3,1,1,0.0019040107727050781,0.01953125,00,,2,,4
GHZ,256,3,0.001,2,3,1,1,0.0027494430541992188,0.01953125,00,,2,,4
GHZ,256,3,0.005,2,3,1,1,0.0021216869354248047,0.0234375,00,,2,,4
GHZ,256,3,0.01,2,3,1,1,0.002312183380126953,0.02734375,00,,2,,4
GHZ,256,3,0.03,2,3,1,1,0.002627849578857422,0.03515625,00,,2,,4
GHZ,512,0,0.0,2,3,1,1,0.0024461746215820312,0.013671875,00,,2,,4
GHZ,256,3,0.05,2,3,1,1,0.0026559829711914062,0.04687499999999989,00,,2,,4
GHZ,512,0,0.001,2,3,1,1,0.0027551651000976562,0.013671875,00,,2,,4
GHZ,512,0,0.005,2,3,1,1,0.0030243396759033203,0.015625,00,,2,,4
GHZ,512,0,0.01,2,3,1,1,0.003225088119506836,0.01953125,00,,2,,4
GHZ,512,0,0.03,2,3,1,1,0.002778768539428711,0.0234375,00,,2,,4
GHZ,512,0,0.05,2,3,1,1,0.0029621124267578125,0.03710937499999989,00,,2,,4
GHZ,512,1,0.0,2,3,1,1,0.002376079559326172,0.013671875,00,,2,,4
GHZ,512,1,0.001,2,3,1,1,0.0026292800903320312,0.013671875,00,,2,,4
GHZ,512,1,0.005,2,3,1,1,0.0028259754180908203,0.015625,00,,2,,4
GHZ,512,1,0.01,2,3,1,1,0.0028922557830810547,0.01953125,00,,2,,4
GHZ,512,1,0.03,2,3,1,1,0.0026972293853759766,0.0234375,00,,2,,4
GHZ,512,1,0.05,2,3,1,1,0.0032253265380859375,0.03710937499999989,00,,2,,4
GHZ,512,2,0.0,2,3,1,1,0.0028688907623291016,0.013671875,00,,2,,4
GHZ,512,2,0.001,2,3,1,1,0.002923727035522461,0.013671875,00,,2,,4
GHZ,512,2,0.005,2,3,1,1,0.002878427505493164,0.015625,00,,2,,4
GHZ,512,2,0.01,2,3,1,1,0.0029451847076416016,0.01953125,00,,2,,4
GHZ,512,2,0.03,2,3,1,1,0.003177642822265625,0.0234375,00,,2,,4
GHZ,512,2,0.05,2,3,1,1,0.003005504608154297,0.03710937499999989,00,,2,,4
GHZ,512,3,0.0,2,3,1,1,0.002323150634765625,0.013671875,00,,2,,4
GHZ,512,3,0.005,2,3,1,1,0.002882242202758789,0.015625,00,,2,,4
GHZ,512,3,0.001,2,3,1,1,0.0028243064880371094,0.013671875,00,,2,,4
GHZ,512,3,0.01,2,3,1,1,0.003360271453857422,0.01953125,00,,2,,4
GHZ,512,3,0.03,2,3,1,1,0.002915620803833008,0.0234375,00,,2,,4
GHZ,1024,0,0.0,2,3,1,1,0.0034673213958740234,0.0078125,11,,2,,4
GHZ,512,3,0.05,2,3,1,1,0.0032622814178466797,0.03710937499999989,00,,2,,4
GHZ,1024,0,0.001,2,3,1,1,0.004019021987915039,0.009765625,11,,2,,4
GHZ,1024,0,0.01,2,3,1,1,0.004686832427978516,0.015625,11,,2,,4
GHZ,1024,0,0.005,2,3,1,1,0.005011558532714844,0.0126953125,11,,2,,4
GHZ,1024,0,0.03,2,3,1,1,0.004698991775512695,0.0224609375,11,,2,,4
GHZ,1024,0,0.05,2,3,1,1,0.003943681716918945,0.03613281249999989,11,,2,,4
GHZ,1024,1,0.0,2,3,1,1,0.003916025161743164,0.0078125,11,,2,,4
GHZ,1024,1,0.001,2,3,1,1,0.004521608352661133,0.009765625,11,,2,,4
GHZ,1024,1,0.005,2,3,1,1,0.0035123825073242188,0.0126953125,11,,2,,4
GHZ,1024,1,0.01,2,3,1,1,0.004215717315673828,0.015625,11,,2,,4
GHZ,1024,1,0.03,2,3,1,1,0.004416704177856445,0.0224609375,11,,2,,4
GHZ,1024,1,0.05,2,3,1,1,0.004942655563354492,0.03613281249999989,11,,2,,4
GHZ,1024,2,0.0,2,3,1,1,0.0037889480590820312,0.0078125,11,,2,,4
GHZ,1024,2,0.001,2,3,1,1,0.004898786544799805,0.009765625,11,,2,,4
GHZ,1024,2,0.005,2,3,1,1,0.0046024322509765625,0.0126953125,11,,2,,4
GHZ,1024,2,0.01,2,3,1,1,0.0047245025634765625,0.015625,11,,2,,4
GHZ,1024,2,0.03,2,3,1,1,0.0038008689880371094,0.0224609375,11,,2,,4
GHZ,1024,2,0.05,2,3,1,1,0.0044553279876708984,0.03613281249999989,11,,2,,4
GHZ,1024,3,0.0,2,3,1,1,0.00415802001953125,0.0078125,11,,2,,4
GHZ,1024,3,0.001,2,3,1,1,0.003652811050415039,0.009765625,11,,2,,4
GHZ,1024,3,0.005,2,3,1,1,0.004373073577880859,0.0126953125,11,,2,,4
GHZ,1024,3,0.01,2,3,1,1,0.003857851028442383,0.015625,11,,2,,4
GHZ,1024,3,0.05,2,3,1,1,0.0037674903869628906,0.03613281249999989,11,,2,,4
GHZ,2048,0,0.0,2,3,1,1,0.006462812423706055,0.0087890625,11,,2,,4
GHZ,1024,3,0.03,2,3,1,1,0.004251003265380859,0.0224609375,11,,2,,4
GHZ,2048,0,0.001,2,3,1,1,0.006464481353759766,0.0107421875,11,,2,,4
GHZ,2048,0,0.005,2,3,1,1,0.006696224212646484,0.01416015625,11,,2,,4
GHZ,2048,0,0.01,2,3,1,1,0.005709409713745117,0.01708984375,11,,2,,4
GHZ,2048,0,0.03,2,3,1,1,0.005895376205444336,0.02685546874999989,11,,2,,4
GHZ,2048,0,0.05,2,3,1,1,0.007381439208984375,0.04541015624999989,11,,2,,4
GHZ,2048,1,0.0,2,3,1,1,0.006490230560302734,0.0087890625,11,,2,,4
GHZ,2048,1,0.001,2,3,1,1,0.007679462432861328,0.0107421875,11,,2,,4
GHZ,2048,1,0.005,2,3,1,1,0.007605075836181641,0.01416015625,11,,2,,4
GHZ,2048,1,0.01,2,3,1,1,0.00611114501953125,0.01708984375,11,,2,,4
GHZ,2048,1,0.03,2,3,1,1,0.006242036819458008,0.02685546874999989,11,,2,,4
GHZ,2048,1,0.05,2,3,1,1,0.007882356643676758,0.04541015624999989,11,,2,,4
GHZ,2048,2,0.0,2,3,1,1,0.008270502090454102,0.0087890625,11,,2,,4
GHZ,2048,2,0.001,2,3,1,1,0.006736278533935547,0.0107421875,11,,2,,4
GHZ,2048,2,0.005,2,3,1,1,0.007287025451660156,0.01416015625,11,,2,,4
GHZ,2048,2,0.01,2,3,1,1,0.007048606872558594,0.01708984375,11,,2,,4
GHZ,2048,2,0.03,2,3,1,1,0.006890058517456055,0.02685546874999989,11,,2,,4
GHZ,2048,2,0.05,2,3,1,1,0.010075569152832031,0.04541015624999989,11,,2,,4
GHZ,2048,3,0.0,2,3,1,1,0.0065310001373291016,0.0087890625,11,,2,,4
GHZ,2048,3,0.001,2,3,1,1,0.011051416397094727,0.0107421875,11,,2,,4
GHZ,2048,3,0.005,2,3,1,1,0.008237600326538086,0.01416015625,11,,2,,4
GHZ,2048,3,0.01,2,3,1,1,0.008574724197387695,0.01708984375,11,,2,,4
GHZ,2048,3,0.03,2,3,1,1,0.009708166122436523,0.02685546874999989,11,,2,,4
GHZ,2048,3,0.05,2,3,1,1,0.009089231491088867,0.04541015624999989,11,,2,,4
GHZ,4096,0,0.0,2,3,1,1,0.013177871704101562,0.00048828125,11,,2,,4
GHZ,4096,0,0.005,2,3,1,1,0.013738632202148438,0.006591796874999889,11,,2,,4
GHZ,4096,0,0.001,2,3,1,1,0.012413978576660156,0.001708984375,11,,2,,4
GHZ,4096,0,0.01,2,3,1,1,0.014997005462646484,0.011230468749999889,11,,2,,4
GHZ,4096,0,0.03,2,3,1,1,0.01663494110107422,0.03051757812499989,11,,2,,4
GHZ,4096,1,0.0,2,3,1,1,0.02245020866394043,0.00048828125,11,,2,,4
GHZ,4096,0,0.05,2,3,1,1,0.016815662384033203,0.04907226562499989,11,,2,,4
GHZ,4096,1,0.001,2,3,1,1,0.015166044235229492,0.001708984375,11,,2,,4
GHZ,4096,1,0.005,2,3,1,1,0.01230311393737793,0.006591796874999889,11,,2,,4
GHZ,4096,1,0.03,2,3,1,1,0.01642584800720215,0.03051757812499989,11,,2,,4
GHZ,4096,1,0.05,2,3,1,1,0.015073537826538086,0.04907226562499989,11,,2,,4
GHZ,4096,1,0.01,2,3,1,1,0.010523796081542969,0.011230468749999889,11,,2,,4
GHZ,4096,2,0.0,2,3,1,1,0.010881900787353516,0.00048828125,11,,2,,4
GHZ,4096,2,0.001,2,3,1,1,0.014491558074951172,0.001708984375,11,,2,,4
GHZ,4096,2,0.005,2,3,1,1,0.011593818664550781,0.006591796874999889,11,,2,,4
GHZ,4096,2,0.01,2,3,1,1,0.009931325912475586,0.011230468749999889,11,,2,,4
GHZ,4096,2,0.03,2,3,1,1,0.01501011848449707,0.03051757812499989,11,,2,,4
GHZ,4096,2,0.05,2,3,1,1,0.01174783706665039,0.04907226562499989,11,,2,,4
GHZ,4096,3,0.0,2,3,1,1,0.014341354370117188,0.00048828125,11,,2,,4
GHZ,4096,3,0.001,2,3,1,1,0.021883726119995117,0.001708984375,11,,2,,4
GHZ,4096,3,0.005,2,3,1,1,0.014573097229003906,0.006591796874999889,11,,2,,4
GHZ,4096,3,0.01,2,3,1,1,0.013484954833984375,0.011230468749999889,11,,2,,4
GHZ,4096,3,0.03,2,3,1,1,0.012612342834472656,0.03051757812499989,11,,2,,4
GHZ,128,0,0.0,3,4,1,2,0.0014262199401855469,0.046875,000,,3,,4
GHZ,4096,3,0.05,2,3,1,1,0.012001276016235352,0.04907226562499989,11,,2,,4
GHZ,128,0,0.001,3,4,1,2,0.0022423267364501953,0.046875,000,,3,,4
GHZ,128,0,0.005,3,4,1,2,0.0023462772369384766,0.0546875,000,,3,,4
GHZ,128,0,0.01,3,4,1,2,0.0022003650665283203,0.0625,000,,3,,4
GHZ,128,0,0.03,3,4,1,2,0.0021386146545410156,0.078125,000,,3,,4
GHZ,128,0,0.05,3,4,1,2,0.0018506050109863281,0.1562499999999999,000,,3,,4
GHZ,128,1,0.0,3,4,1,2,0.0013175010681152344,0.046875,000,,3,,4
GHZ,128,1,0.001,3,4,1,2,0.0020644664764404297,0.046875,000,,3,,4
GHZ,128,1,0.005,3,4,1,2,0.0024144649505615234,0.0546875,000,,3,,4
GHZ,128,1,0.01,3,4,1,2,0.0018928050994873047,0.0625,000,,3,,4
GHZ,128,1,0.03,3,4,1,2,0.00217437744140625,0.078125,000,,3,,4
GHZ,128,1,0.05,3,4,1,2,0.0020520687103271484,0.1562499999999999,000,,3,,4
GHZ,128,2,0.0,3,4,1,2,0.0013453960418701172,0.046875,000,,3,,4
GHZ,128,2,0.001,3,4,1,2,0.002076864242553711,0.046875,000,,3,,4
GHZ,128,2,0.005,3,4,1,2,0.002036571502685547,0.0546875,000,,3,,4
GHZ,128,2,0.01,3,4,1,2,0.0018658638000488281,0.0625,000,,3,,4
GHZ,128,2,0.03,3,4,1,2,0.0018367767333984375,0.078125,000,,3,,4
GHZ,128,2,0.05,3,4,1,2,0.002131938934326172,0.1562499999999999,000,,3,,4
GHZ,128,3,0.0,3,4,1,2,0.0014925003051757812,0.046875,000,,3,,4
GHZ,128,3,0.001,3,4,1,2,0.0019533634185791016,0.046875,000,,3,,4
GHZ,128,3,0.005,3,4,1,2,0.0020608901977539062,0.0546875,000,,3,,4
GHZ,128,3,0.01,3,4,1,2,0.002043485641479492,0.0625,000,,3,,4
GHZ,128,3,0.03,3,4,1,2,0.002094745635986328,0.078125,000,,3,,4
GHZ,256,0,0.0,3,4,1,2,0.0017232894897460938,0.01953125,000,,3,,4
GHZ,128,3,0.05,3,4,1,2,0.0023450851440429688,0.1562499999999999,000,,3,,4
GHZ,256,0,0.001,3,4,1,2,0.0023136138916015625,0.01953125,000,,3,,4
GHZ,256,0,0.005,3,4,1,2,0.002317190170288086,0.02734375,000,,3,,4
GHZ,256,0,0.01,3,4,1,2,0.002301931381225586,0.03125,000,,3,,4
GHZ,256,0,0.03,3,4,1,2,0.0022635459899902344,0.08203124999999989,000,,3,,4
GHZ,256,0,0.05,3,4,1,2,0.0022165775299072266,0.1406249999999999,111,,3,,4
GHZ,256,1,0.0,3,4,1,2,0.0017445087432861328,0.01953125,000,,3,,4
GHZ,256,1,0.001,3,4,1,2,0.002370119094848633,0.01953125,000,,3,,4
GHZ,256,1,0.005,3,4,1,2,0.002343416213989258,0.02734375,000,,3,,4
GHZ,256,1,0.01,3,4,1,2,0.002501249313354492,0.03125,000,,3,,4
GHZ,256,1,0.03,3,4,1,2,0.0026421546936035156,0.08203124999999989,000,,3,,4
GHZ,256,1,0.05,3,4,1,2,0.0025186538696289062,0.1406249999999999,111,,3,,4
GHZ,256,2,0.0,3,4,1,2,0.0019943714141845703,0.01953125,000,,3,,4
GHZ,256,2,0.001,3,4,1,2,0.0025610923767089844,0.01953125,000,,3,,4
GHZ,256,2,0.005,3,4,1,2,0.0024225711822509766,0.02734375,000,,3,,4
GHZ,256,2,0.01,3,4,1,2,0.002285480499267578,0.03125,000,,3,,4
GHZ,256,2,0.03,3,4,1,2,0.002351522445678711,0.08203124999999989,000,,3,,4
GHZ,256,2,0.05,3,4,1,2,0.0024809837341308594,0.1406249999999999,111,,3,,4
GHZ,256,3,0.0,3,4,1,2,0.0016198158264160156,0.01953125,000,,3,,4
GHZ,256,3,0.001,3,4,1,2,0.0023453235626220703,0.01953125,000,,3,,4
GHZ,256,3,0.005,3,4,1,2,0.002267599105834961,0.02734375,000,,3,,4
GHZ,256,3,0.01,3,4,1,2,0.0025866031646728516,0.03125,000,,3,,4
GHZ,256,3,0.03,3,4,1,2,0.0021822452545166016,0.08203124999999989,000,,3,,4
GHZ,256,3,0.05,3,4,1,2,0.0024461746215820312,0.1406249999999999,111,,3,,4
GHZ,512,0,0.0,3,4,1,2,0.0023000240325927734,0.013671875,000,,3,,4
GHZ,512,0,0.001,3,4,1,2,0.0030221939086914062,0.013671875,000,,3,,4
GHZ,512,0,0.005,3,4,1,2,0.0030808448791503906,0.01953125,000,,3,,4
GHZ,512,0,0.01,3,4,1,2,0.003687620162963867,0.021484375,000,,3,,4
GHZ,512,0,0.03,3,4,1,2,0.003122091293334961,0.06445312499999989,000,,3,,4
GHZ,512,0,0.05,3,4,1,2,0.002908945083618164,0.11718749999999989,111,,3,,4
GHZ,512,1,0.0,3,4,1,2,0.0025844573974609375,0.013671875,000,,3,,4
GHZ,512,1,0.001,3,4,1,2,0.002737283706665039,0.013671875,000,,3,,4
GHZ,512,1,0.005,3,4,1,2,0.0027573108673095703,0.01953125,000,,3,,4
GHZ,512,1,0.01,3,4,1,2,0.0030260086059570312,0.021484375,000,,3,,4
GHZ,512,1,0.03,3,4,1,2,0.0030891895294189453,0.06445312499999989,000,,3,,4
GHZ,512,1,0.05,3,4,1,2,0.0031676292419433594,0.11718749999999989,111,,3,,4
GHZ,512,2,0.0,3,4,1,2,0.0025162696838378906,0.013671875,000,,3,,4
GHZ,512,2,0.001,3,4,1,2,0.0030295848846435547,0.013671875,000,,3,,4
GHZ,512,2,0.005,3,4,1,2,0.0031995773315429688,0.01953125,000,,3,,4
GHZ,512,2,0.01,3,4,1,2,0.0030210018157958984,0.021484375,000,,3,,4
GHZ,512,2,0.03,3,4,1,2,0.003099203109741211,0.06445312499999989,000,,3,,4
GHZ,512,2,0.05,3,4,1,2,0.0029616355895996094,0.11718749999999989,111,,3,,4
GHZ,512,3,0.0,3,4,1,2,0.002573728561401367,0.013671875,000,,3,,4
GHZ,512,3,0.001,3,4,1,2,0.0027647018432617188,0.013671875,000,,3,,4
GHZ,512,3,0.005,3,4,1,2,0.0032777786254882812,0.01953125,000,,3,,4
GHZ,512,3,0.01,3,4,1,2,0.0031185150146484375,0.021484375,000,,3,,4
GHZ,512,3,0.03,3,4,1,2,0.0032045841217041016,0.06445312499999989,000,,3,,4
GHZ,512,3,0.05,3,4,1,2,0.0029811859130859375,0.11718749999999989,111,,3,,4
GHZ,1024,0,0.0,3,4,1,2,0.0032165050506591797,0.0078125,111,,3,,4
GHZ,1024,0,0.001,3,4,1,2,0.004178285598754883,0.0126953125,111,,3,,4
GHZ,1024,0,0.01,3,4,1,2,0.006037473678588867,0.0185546875,111,,3,,4
GHZ,1024,0,0.005,3,4,1,2,0.006293296813964844,0.0166015625,111,,3,,4
GHZ,1024,0,0.03,3,4,1,2,0.00441288948059082,0.06152343749999989,111,,3,,4
GHZ,1024,0,0.05,3,4,1,2,0.004506111145019531,0.11132812499999989,111,,3,,4
GHZ,1024,1,0.0,3,4,1,2,0.0034863948822021484,0.0078125,111,,3,,4
GHZ,1024,1,0.001,3,4,1,2,0.0042455196380615234,0.0126953125,111,,3,,4
GHZ,1024,1,0.005,3,4,1,2,0.00409698486328125,0.0166015625,111,,3,,4
GHZ,1024,1,0.01,3,4,1,2,0.005038261413574219,0.0185546875,111,,3,,4
GHZ,1024,1,0.03,3,4,1,2,0.0034263134002685547,0.06152343749999989,111,,3,,4
GHZ,1024,1,0.05,3,4,1,2,0.004828214645385742,0.11132812499999989,111,,3,,4
GHZ,1024,2,0.0,3,4,1,2,0.0037136077880859375,0.0078125,111,,3,,4
GHZ,1024,2,0.001,3,4,1,2,0.004114627838134766,0.0126953125,111,,3,,4
GHZ,1024,2,0.005,3,4,1,2,0.004122734069824219,0.0166015625,111,,3,,4
GHZ,1024,2,0.01,3,4,1,2,0.00484919548034668,0.0185546875,111,,3,,4
GHZ,1024,2,0.03,3,4,1,2,0.003879547119140625,0.06152343749999989,111,,3,,4
GHZ,1024,2,0.05,3,4,1,2,0.004268646240234375,0.11132812499999989,111,,3,,4
GHZ,1024,3,0.0,3,4,1,2,0.0039055347442626953,0.0078125,111,,3,,4
GHZ,1024,3,0.001,3,4,1,2,0.0047681331634521484,0.0126953125,111,,3,,4
GHZ,1024,3,0.005,3,4,1,2,0.0040662288665771484,0.0166015625,111,,3,,4
GHZ,1024,3,0.01,3,4,1,2,0.00383758544921875,0.0185546875,111,,3,,4
GHZ,1024,3,0.03,3,4,1,2,0.004676103591918945,0.06152343749999989,111,,3,,4
GHZ,2048,0,0.0,3,4,1,2,0.006323099136352539,0.0087890625,111,,3,,4
GHZ,1024,3,0.05,3,4,1,2,0.006073474884033203,0.11132812499999989,111,,3,,4
GHZ,2048,0,0.001,3,4,1,2,0.007840633392333984,0.0126953125,111,,3,,4
GHZ,2048,0,0.005,3,4,1,2,0.004937887191772461,0.01806640625,111,,3,,4
GHZ,2048,0,0.01,3,4,1,2,0.005982160568237305,0.02294921874999989,111,,3,,4
GHZ,2048,0,0.03,3,4,1,2,0.005944728851318359,0.07128906249999989,111,,3,,4
GHZ,2048,0,0.05,3,4,1,2,0.007403850555419922,0.1279296874999999,111,,3,,4
GHZ,2048,1,0.0,3,4,1,2,0.006003379821777344,0.0087890625,111,,3,,4
GHZ,2048,1,0.005,3,4,1,2,0.01018214225769043,0.01806640625,111,,3,,4
GHZ,2048,1,0.001,3,4,1,2,0.010457754135131836,0.0126953125,111,,3,,4
GHZ,2048,1,0.01,3,4,1,2,0.006357431411743164,0.02294921874999989,111,,3,,4
GHZ,2048,1,0.03,3,4,1,2,0.007079124450683594,0.07128906249999989,111,,3,,4
GHZ,2048,2,0.0,3,4,1,2,0.01053929328918457,0.0087890625,111,,3,,4
